# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Aug  5 10:28:29 2025
#
# User preference: *
#
# CONSTRAINT:  where (disc_facility like '%TESS%'
# CONSTRAINT:  and st_teffstr < 4200
# CONSTRAINT:  and st_radstr in [0.1, 0.65])
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN tic_id:         TIC ID
# COLUMN gaia_id:        GAIA ID
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,tic_id,gaia_id,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
TOI-1468 c,TOI-1468,TIC 243185500,Gaia DR2 2785466581298775680,0,1,2,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,15.53243848920,0.00003260733,-0.00003260733,0,,,,,2.01357599,0.55100846,-0.55100846,0,0.17963953,0.04915777,-0.04915777,0,,,,,,,,,,,,,,2.1399,,,0,308.47,,,0,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,3382.00,157.00,-157.00,0,0.369306,0.010922,-0.010922,0,,,,,,,,,,4.855320,0.001087,-0.001087,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h06m36.93s,16.6538724,+19d13m29.71s,19.2249195,24.73990000,0.04690000,-0.04670000,12.5000000,0.2000000,-0.2000000,8.4970000,0.0170000,-0.0170000,12.1172000,0.0006970,-0.0006970,2023-03-16,2017-07,2023-03-16
TOI-3235 b,TOI-3235,TIC 243641947,Gaia DR2 6107144260251920000,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=HOBSON_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230210008H/abstract target=ref>Hobson et al. 2023</a>,2.59261842000,0.00000041000,-0.00000041000,0,0.0270900000,0.0004600000,-0.0004600000,0,11.39953337,0.49319515,-0.49319515,0,1.01700000,0.04400000,-0.04400000,0,211.35589065,7.94571018,-7.94571018,0,0.66500000,0.02500000,-0.02500000,0,Mass,0.029000,,,1,,,,,604.00,19.00,-19.00,0,0,<a refstr=HOBSON_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230210008H/abstract target=ref>Hobson et al. 2023</a>,M V,3388.80,68.00,-68.00,0,0.369700,0.016000,-0.016000,0,0.393900,0.020000,-0.020000,0,0.2640,0.1000,-0.1000,0,[Fe/H],4.897600,0.063000,-0.063000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h49m53.72s,207.4738488,-46d03m59.45s,-46.0665139,72.81100000,0.53460000,-0.52700000,15.1600000,0.2000000,-0.2000000,10.8190000,0.0210000,-0.0210000,14.4858000,0.0006840,-0.0006840,2023-02-25,2023-02,2023-02-25
TOI-3235 b,TOI-3235,TIC 243641947,Gaia DR2 6107144260251920000,0,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,2.59261990000,0.00000120000,-0.00000120000,0,,,,,11.01370000,0.37672300,-0.37672300,0,0.98257819,0.03360903,-0.03360903,0,,,,,,,,,,,,,,13.8883,,,0,537.00,,,0,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,3375.00,157.00,-157.00,0,0.370000,0.010000,-0.010000,0,,,,,,,,,,4.850000,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h49m53.72s,207.4738488,-46d03m59.45s,-46.0665139,72.81100000,0.53460000,-0.52700000,15.1600000,0.2000000,-0.2000000,10.8190000,0.0210000,-0.0210000,14.4858000,0.0006840,-0.0006840,2024-08-30,2017-07,2024-08-30
TOI-6255 b,TOI-6255,TIC 261135533,Gaia DR2 1956328333130770048,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=DAI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168..101D/abstract target=ref>Dai et al. 2024</a>,0.23818244000,0.00000012000,-0.00000012000,0,,,,,1.07900000,0.06500000,-0.06500000,0,0.09626210,0.00579892,-0.00579892,0,1.44000000,0.14000000,-0.14000000,0,0.00453075,0.00044049,-0.00044049,0,Mass,0.000000,,,0,,,,,,,,,0,<a refstr=DAI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168..101D/abstract target=ref>Dai et al. 2024</a>,,3421.00,70.00,-70.00,0,0.370000,0.011000,-0.011000,0,0.353000,0.015000,-0.015000,0,-0.1400,0.0900,-0.0900,0,[Fe/H],4.850000,0.044000,-0.044000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h06m00.76s,331.5031606,+39d17m55.78s,39.2988284,20.31670000,0.02360000,-0.02360000,12.7470000,0.0520000,-0.0520000,8.0710000,0.0200000,-0.0200000,11.6345000,0.0009290,-0.0009290,2024-08-16,2024-09,2024-08-16
TOI-5720 b,TOI-5720,TIC 230055368,Gaia DR2 3994047048130880384,0,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,1.43446023837,0.00001538914,-0.00001538914,0,,,,,1.39321904,0.27903435,-0.27903435,0,0.12429489,0.02489382,-0.02489382,0,,,,,,,,,,,,,,53.9707,,,0,691.29,,,0,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,3421.00,157.00,-157.00,0,0.371030,0.010955,-0.010955,0,,,,,,,,,,4.853680,0.001195,-0.001195,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h21m15.26s,170.3135774,+25d16m23.86s,25.2732942,35.82560000,0.12730000,-0.12640000,13.8470000,0.0430000,-0.0430000,9.2880000,0.0150000,-0.0150000,12.8215000,0.0006080,-0.0006080,2025-05-05,2017-07,2025-05-05
TOI-1468 b,TOI-1468,TIC 243185500,Gaia DR2 2785466581298775680,1,1,2,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=MEIER_VALD_AMP_EACUTE_S_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250319772M/abstract target=ref>Meier Vald&eacute;s et al. 2025</a>,1.88052010000,0.00000250000,-0.00000300000,0,0.0210700000,0.0001600000,-0.0001600000,0,1.40100000,0.05900000,-0.06000000,0,0.12498906,0.00526364,-0.00535285,0,3.04000000,0.46000000,-0.46000000,0,0.00956491,0.00144732,-0.00144732,0,Mass,0.009900,0.018000,-0.005000,0,36.4000,1.3000,-1.3000,0,683.50,6.30,-6.20,0,0,<a refstr=MEIER_VALD_AMP_EACUTE_S_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250319772M/abstract target=ref>Meier Vald&eacute;s et al. 2025</a>,,3376.00,45.00,-44.00,0,0.371400,0.010000,-0.010000,0,0.352700,0.008100,-0.007900,0,-0.0100,0.2100,-0.2200,0,[Fe/H],4.846000,0.025000,-0.025000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h06m36.93s,16.6538724,+19d13m29.71s,19.2249195,24.73990000,0.04690000,-0.04670000,12.5000000,0.2000000,-0.2000000,8.4970000,0.0170000,-0.0170000,12.1172000,0.0006970,-0.0006970,2025-06-11,2025-03,2025-06-12
TOI-1468 c,TOI-1468,TIC 243185500,Gaia DR2 2785466581298775680,1,1,2,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=MEIER_VALD_AMP_EACUTE_S_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250319772M/abstract target=ref>Meier Vald&eacute;s et al. 2025</a>,15.53247700000,0.00002500000,-0.00002600000,0,0.0860800000,0.0006500000,-0.0006500000,0,2.12600000,0.09200000,-0.09300000,0,0.18966934,0.00820770,-0.00829692,0,4.10000000,1.10000000,-1.10000000,0,0.01290004,0.00346099,-0.00346099,0,Mass,0.111000,0.150000,-0.084000,0,2.1300,0.1000,-0.1200,0,338.10,3.10,-3.10,0,0,<a refstr=MEIER_VALD_AMP_EACUTE_S_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250319772M/abstract target=ref>Meier Vald&eacute;s et al. 2025</a>,,3376.00,45.00,-44.00,0,0.371400,0.010000,-0.010000,0,0.352700,0.008100,-0.007900,0,-0.0100,0.2100,-0.2200,0,[Fe/H],4.846000,0.025000,-0.025000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h06m36.93s,16.6538724,+19d13m29.71s,19.2249195,24.73990000,0.04690000,-0.04670000,12.5000000,0.2000000,-0.2000000,8.4970000,0.0170000,-0.0170000,12.1172000,0.0006970,-0.0006970,2025-06-11,2025-03,2025-06-12
TOI-4438 b,TOI-4438,TIC 22233480,Gaia DR2 4606416269652179328,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=GOFFO_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240309833G/abstract target=ref>Goffo et al. 2024</a>,7.44628000000,0.00000900000,-0.00000900000,0,0.0534000000,0.0037000000,-0.0037000000,0,2.52000000,0.13000000,-0.13000000,0,0.22481973,0.01159784,-0.01159784,0,5.40000000,1.10000000,-1.10000000,0,0.01699030,0.00346099,-0.00346099,0,Mass,0.140000,0.090000,-0.090000,0,6.0000,0.9000,-0.7700,0,435.00,15.00,-15.00,0,0,<a refstr=GOFFO_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240309833G/abstract target=ref>Goffo et al. 2024</a>,M3.5 V,3422.00,81.00,-81.00,0,0.372000,0.018000,-0.018000,0,0.368000,0.021000,-0.021000,0,-0.1900,0.0500,-0.0500,0,[Fe/H],4.680000,0.040000,-0.040000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h01m16.14s,270.3172389,+35d35m41.64s,35.5948992,30.03460000,0.02330000,-0.02330000,13.6900000,0.0450000,-0.0450000,8.8690000,0.0180000,-0.0180000,12.5196000,0.0003370,-0.0003370,2024-03-25,2024-03,2024-03-25
TOI-519 b,TOI-519,TIC 218795833,Gaia DR2 5707485527450614656,0,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=PARVIAINEN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...645A..16P/abstract target=ref>Parviainen et al. 2021</a>,1.26523280000,0.00000050000,-0.00000050000,0,0.0120000000,0.0040000000,-0.0040000000,0,11.99363000,1.45717000,-4.59569000,0,1.07000000,0.13000000,-0.41000000,0,4449.62000000,,,1,14.00000000,,,1,Mass,,,,,,,,,760.00,54.00,-54.00,0,0,<a refstr=PARVIAINEN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...645A..16P/abstract target=ref>Parviainen et al. 2021</a>,M3.5,3350.00,100.00,-200.00,0,0.373000,0.020000,-0.088000,0,0.369000,0.026000,-0.097000,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h18m25.62s,124.6067582,-19d39m46.05s,-19.6627918,115.55700000,0.93700000,-0.92200000,17.3500000,0.2000000,-0.2000000,11.9510000,0.0240000,-0.0240000,15.7067000,0.0004370,-0.0004370,2021-03-26,2021-01,2021-04-01
LTT 3780 b,LTT 3780,TIC 36724087,Gaia DR2 3767281845873242112,0,2,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CLOUTIER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....3C/abstract target=ref>Cloutier et al. 2020</a>,0.76844800000,0.00005500000,-0.00005300000,0,0.0121100000,0.0001200000,-0.0001200000,0,1.33200000,0.07200000,-0.07500000,0,0.11883308,0.00642341,-0.00669105,0,2.62000000,0.48000000,-0.46000000,0,0.00824340,0.00151024,-0.00144731,0,Mass,0.000000,,,0,106.0000,22.0000,-19.0000,0,892.00,44.00,-44.00,0,0,<a refstr=CLOUTIER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....3C/abstract target=ref>Cloutier et al. 2020</a>,M4 V,3331.00,157.00,-157.00,0,0.374000,0.011000,-0.011000,0,0.401000,0.012000,-0.012000,0,0.2800,0.1100,-0.1300,0,[Fe/H],4.896000,0.029000,-0.029000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h18m34.78s,154.6449033,-11d43m04.08s,-11.7178010,21.98140000,0.04030000,-0.04020000,13.1400000,0.0350000,-0.0350000,8.2040010,0.0210000,-0.0210000,11.8465000,0.0004770,-0.0004770,2020-05-28,2020-07,2020-06-04
LTT 3780 c,LTT 3780,TIC 36724087,Gaia DR2 3767281845873242112,0,2,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=KOKORI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....4K/abstract target=ref>Kokori et al. 2023</a>,12.25220800000,0.00002700000,-0.00002700000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=CLOUTIER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....3C/abstract target=ref>Cloutier et al. 2020</a>,M4 V,3331.00,157.00,-157.00,0,0.374000,0.011000,-0.011000,0,0.401000,0.012000,-0.012000,0,0.2800,0.1100,-0.1300,0,[Fe/H],4.896000,0.029000,-0.029000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h18m34.78s,154.6449033,-11d43m04.08s,-11.7178010,21.98140000,0.04030000,-0.04020000,13.1400000,0.0350000,-0.0350000,8.2040010,0.0210000,-0.0210000,11.8465000,0.0004770,-0.0004770,2024-03-04,2023-03,2024-03-04
LTT 3780 c,LTT 3780,TIC 36724087,Gaia DR2 3767281845873242112,0,2,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CLOUTIER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....3C/abstract target=ref>Cloutier et al. 2020</a>,12.25190000000,0.00280000000,-0.00300000000,0,0.0767300000,0.0007500000,-0.0007700000,0,2.30000000,0.16000000,-0.15000000,0,0.20519226,0.01427424,-0.01338210,0,8.60000000,1.60000000,-1.30000000,0,0.02705849,0.00503414,-0.00409024,0,Mass,0.060000,0.150000,-0.140000,0,2.6300,0.5600,-0.4800,0,353.00,18.00,-18.00,0,0,<a refstr=CLOUTIER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....3C/abstract target=ref>Cloutier et al. 2020</a>,M4 V,3331.00,157.00,-157.00,0,0.374000,0.011000,-0.011000,0,0.401000,0.012000,-0.012000,0,0.2800,0.1100,-0.1300,0,[Fe/H],4.896000,0.029000,-0.029000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h18m34.78s,154.6449033,-11d43m04.08s,-11.7178010,21.98140000,0.04030000,-0.04020000,13.1400000,0.0350000,-0.0350000,8.2040010,0.0210000,-0.0210000,11.8465000,0.0004770,-0.0004770,2020-05-28,2020-07,2020-06-04
TOI-4559 b,TOI-4559,TIC 271169413,Gaia DR2 6173120554255287808,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=MISTRY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv231100688M/abstract target=ref>Mistry et al. 2023</a>,3.96599100000,0.00031400000,-0.00033200000,0,0.0359000000,0.0008000000,-0.0008000000,0,1.41500000,0.12600000,-0.11200000,0,0.12623806,0.01124099,-0.00999199,0,,,,,,,,,,,,,,15.7700,1.4400,-1.4400,0,554.16,19.14,-19.14,0,0,<a refstr=MISTRY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv231100688M/abstract target=ref>Mistry et al. 2023</a>,,3558.00,73.00,-83.00,0,0.374000,0.017000,-0.015000,0,0.392000,0.027000,-0.026000,0,-0.0900,0.2000,-0.2200,0,[Fe/H],4.884000,0.030000,-0.030000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h04m03.25s,211.0135378,-30d00m50.85s,-30.0141252,31.63540000,0.07385000,-0.07385000,13.1150000,0.0060000,-0.0060000,8.6190000,0.0250000,-0.0250000,12.0797000,0.0005830,-0.0005830,2024-04-15,2023-11,2024-04-15
LTT 3780 b,LTT 3780,TIC 36724087,Gaia DR2 3767281845873242112,0,2,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,0.76839038111,0.00000960447,-0.00000960447,0,,,,,1.14064470,1.51436340,-1.51436340,0,0.10176168,0.13510269,-0.13510269,0,,,,,,,,,,,,,,112.6409,,,0,830.89,,,0,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,3329.00,72.00,-72.00,0,0.374139,0.011184,-0.011184,0,,,,,,,,,,4.949570,0.423263,-0.423263,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h18m34.78s,154.6449033,-11d43m04.08s,-11.7178010,21.98140000,0.04030000,-0.04020000,13.1400000,0.0350000,-0.0350000,8.2040010,0.0210000,-0.0210000,11.8465000,0.0004770,-0.0004770,2023-10-09,2017-07,2023-10-09
LTT 3780 c,LTT 3780,TIC 36724087,Gaia DR2 3767281845873242112,0,2,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,12.25343082024,0.00156672510,-0.00156672510,0,,,,,2.29679437,0.39371803,-0.39371803,0,0.20490662,0.03512523,-0.03512523,0,,,,,,,,,,,,,,2.8063,,,0,330.10,,,0,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,3329.00,72.00,-72.00,0,0.374139,0.011184,-0.011184,0,,,,,,,,,,4.949570,0.423263,-0.423263,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h18m34.78s,154.6449033,-11d43m04.08s,-11.7178010,21.98140000,0.04030000,-0.04020000,13.1400000,0.0350000,-0.0350000,8.2040010,0.0210000,-0.0210000,11.8465000,0.0004770,-0.0004770,2023-10-09,2017-07,2023-10-09
